group,title,main link,supplemental link
fair-data-efficient-and-trusted-computer-vision,towards-fair-federated-learning-with-zero-shot-data-augmentation,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Hao_Towards_Fair_Federated_Learning_With_Zero-Shot_Data_Augmentation_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/TCV/supplemental/Hao_Towards_Fair_Federated_CVPRW_2021_supplemental.pdf
fair-data-efficient-and-trusted-computer-vision,an-adversarial-approach-for-explaining-the-predictions-of-deep-neural-networks,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Rahnama_An_Adversarial_Approach_for_Explaining_the_Predictions_of_Deep_Neural_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/TCV/supplemental/Rahnama_An_Adversarial_Approach_CVPRW_2021_supplemental.zip
fair-data-efficient-and-trusted-computer-vision,renofeation-a-simple-transfer-learning-method-for-improved-adversarial-robustness,http://openaccess.thecvf.com/content/CVPR2021W/TCV/papers/Chin_Renofeation_A_Simple_Transfer_Learning_Method_for_Improved_Adversarial_Robustness_CVPRW_2021_paper.pdf,
large-scale-holistic-video-understanding,mdmmt-multidomain-multimodal-transformer-for-video-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/HVU/papers/Dzabraev_MDMMT_Multidomain_Multimodal_Transformer_for_Video_Retrieval_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/HVU/supplemental/Dzabraev_MDMMT_Multidomain_Multimodal_CVPRW_2021_supplemental.pdf
large-scale-holistic-video-understanding,sail-vos-3d-a-synthetic-dataset-and-baselines-for-object-detection-and-3d-mesh-reconstruction-from-video-data,http://openaccess.thecvf.com/content/CVPR2021W/HVU/papers/Hu_SAIL-VOS_3D_A_Synthetic_Dataset_and_Baselines_for_Object_Detection_CVPRW_2021_paper.pdf,
large-scale-holistic-video-understanding,cocon-cooperative-contrastive-learning,http://openaccess.thecvf.com/content/CVPR2021W/HVU/papers/Rai_CoCon_Cooperative-Contrastive_Learning_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/HVU/supplemental/Rai_CoCon_Cooperative-Contrastive_Learning_CVPRW_2021_supplemental.zip
large-scale-holistic-video-understanding,rethinking-training-data-for-mitigating-representation-biases-in-action-recognition,http://openaccess.thecvf.com/content/CVPR2021W/HVU/papers/Hara_Rethinking_Training_Data_for_Mitigating_Representation_Biases_in_Action_Recognition_CVPRW_2021_paper.pdf,
large-scale-holistic-video-understanding,objectgraphs-using-objects-and-a-graph-convolutional-network-for-the-bottom-up-recognition-and-explanation-of-events-in-video,http://openaccess.thecvf.com/content/CVPR2021W/HVU/papers/Gkalelis_ObjectGraphs_Using_Objects_and_a_Graph_Convolutional_Network_for_the_CVPRW_2021_paper.pdf,
large-scale-holistic-video-understanding,integralaction-pose-driven-feature-integration-for-robust-human-action-recognition-in-videos,http://openaccess.thecvf.com/content/CVPR2021W/HVU/papers/Moon_IntegralAction_Pose-Driven_Feature_Integration_for_Robust_Human_Action_Recognition_in_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/HVU/supplemental/Moon_IntegralAction_Pose-Driven_Feature_CVPRW_2021_supplemental.pdf
chalearn-looking-at-people-sign-language-recognition-in-the-wild-large-scale-signer-independent-isolated-slr-challenge,isolated-sign-language-recognition-with-multi-scale-spatial-temporal-graph-convolutional-networks,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/papers/Vazquez-Enriquez_Isolated_Sign_Language_Recognition_With_Multi-Scale_Spatial-Temporal_Graph_Convolutional_Networks_CVPRW_2021_paper.pdf,
chalearn-looking-at-people-sign-language-recognition-in-the-wild-large-scale-signer-independent-isolated-slr-challenge,mutual-support-of-data-modalities-in-the-task-of-sign-language-recognition,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/papers/Gruber_Mutual_Support_of_Data_Modalities_in_the_Task_of_Sign_CVPRW_2021_paper.pdf,
chalearn-looking-at-people-sign-language-recognition-in-the-wild-large-scale-signer-independent-isolated-slr-challenge,isolated-sign-recognition-from-rgb-video-using-pose-flow-and-self-attention,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/papers/De_Coster_Isolated_Sign_Recognition_From_RGB_Video_Using_Pose_Flow_and_CVPRW_2021_paper.pdf,
chalearn-looking-at-people-sign-language-recognition-in-the-wild-large-scale-signer-independent-isolated-slr-challenge,skeletor-skeletal-transformers-for-robust-body-pose-estimation,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/papers/Jiang_Skeletor_Skeletal_Transformers_for_Robust_Body-Pose_Estimation_CVPRW_2021_paper.pdf,
chalearn-looking-at-people-sign-language-recognition-in-the-wild-large-scale-signer-independent-isolated-slr-challenge,sign-segmentation-with-changepoint-modulated-pseudo-labelling,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/papers/Renz_Sign_Segmentation_With_Changepoint-Modulated_Pseudo-Labelling_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/supplemental/Renz_Sign_Segmentation_With_CVPRW_2021_supplemental.pdf
chalearn-looking-at-people-sign-language-recognition-in-the-wild-large-scale-signer-independent-isolated-slr-challenge,chalearn-lap-large-scale-signer-independent-isolated-sign-language-recognition-challenge-design-results-and-future-research,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/papers/Sincan_ChaLearn_LAP_Large_Scale_Signer_Independent_Isolated_Sign_Language_Recognition_CVPRW_2021_paper.pdf,
chalearn-looking-at-people-sign-language-recognition-in-the-wild-large-scale-signer-independent-isolated-slr-challenge,skeleton-aware-multi-modal-sign-language-recognition,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/papers/Jiang_Skeleton_Aware_Multi-Modal_Sign_Language_Recognition_CVPRW_2021_paper.pdf,
chalearn-looking-at-people-sign-language-recognition-in-the-wild-large-scale-signer-independent-isolated-slr-challenge,sign-language-production-a-review,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/papers/Rastgoo_Sign_Language_Production_A_Review_CVPRW_2021_paper.pdf,
chalearn-looking-at-people-sign-language-recognition-in-the-wild-large-scale-signer-independent-isolated-slr-challenge,evaluating-the-immediate-applicability-of-pose-estimation-for-sign-language-recognition,http://openaccess.thecvf.com/content/CVPR2021W/ChaLearn/papers/Moryossef_Evaluating_the_Immediate_Applicability_of_Pose_Estimation_for_Sign_Language_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,insights-from-the-future-for-continual-learning,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Douillard_Insights_From_the_Future_for_Continual_Learning_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,ternary-feature-masks-zero-forgetting-for-task-incremental-learning,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Masana_Ternary_Feature_Masks_Zero-Forgetting_for_Task-Incremental_Learning_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/supplemental/Masana_Ternary_Feature_Masks_CVPRW_2021_supplemental.pdf
continual-learning-in-computer-vision,supervised-contrastive-replay-revisiting-the-nearest-class-mean-classifier-in-online-class-incremental-continual-learning,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Mai_Supervised_Contrastive_Replay_Revisiting_the_Nearest_Class_Mean_Classifier_in_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,cross-domain-multi-task-learning-for-object-detection-and-saliency-estimation,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Khattar_Cross-Domain_Multi-Task_Learning_for_Object_Detection_and_Saliency_Estimation_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,cl-gym-full-featured-pytorch-library-for-continual-learning,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Mirzadeh_CL-Gym_Full-Featured_PyTorch_Library_for_Continual_Learning_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,avalanche-an-end-to-end-library-for-continual-learning,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Lomonaco_Avalanche_An_End-to-End_Library_for_Continual_Learning_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,graph-based-person-signature-for-person-re-identifications,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Nguyen_Graph-Based_Person_Signature_for_Person_Re-Identifications_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,a-tale-of-two-cils-the-connections-between-class-incremental-learning-and-class-imbalanced-learning-and-beyond,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/He_A_Tale_of_Two_CILs_The_Connections_Between_Class_Incremental_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/supplemental/He_A_Tale_of_CVPRW_2021_supplemental.pdf
continual-learning-in-computer-vision,class-incremental-experience-replay-for-continual-learning-under-concept-drift,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Korycki_Class-Incremental_Experience_Replay_for_Continual_Learning_Under_Concept_Drift_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,ilcoc-an-incremental-learning-framework-based-on-contrastive-one-class-classifiers,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Sun_ILCOC_An_Incremental_Learning_Framework_Based_on_Contrastive_One-Class_Classifiers_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,selective-replay-enhances-learning-in-online-continual-analogical-reasoning,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Hayes_Selective_Replay_Enhances_Learning_in_Online_Continual_Analogical_Reasoning_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,continual-learning-in-cross-modal-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Wang_Continual_Learning_in_Cross-Modal_Retrieval_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,plastic-and-stable-gated-classifiers-for-continual-learning,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Kuo_Plastic_and_Stable_Gated_Classifiers_for_Continual_Learning_CVPRW_2021_paper.pdf,
continual-learning-in-computer-vision,class-incremental-learning-with-generative-classifiers,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/van_de_Ven_Class-Incremental_Learning_With_Generative_Classifiers_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/supplemental/van_de_Ven_Class-Incremental_Learning_With_CVPRW_2021_supplemental.pdf
continual-learning-in-computer-vision,essentials-for-class-incremental-learning,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Mittal_Essentials_for_Class_Incremental_Learning_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/supplemental/Mittal_Essentials_for_Class_CVPRW_2021_supplemental.pdf
continual-learning-in-computer-vision,ib-drr-incremental-learning-with-information-back-discrete-representation-replay,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Jiang_IB-DRR_-_Incremental_Learning_With_Information-Back_Discrete_Representation_Replay_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/supplemental/Jiang_IB-DRR_-_Incremental_CVPRW_2021_supplemental.pdf
continual-learning-in-computer-vision,dual-teacher-class-incremental-learning-with-data-free-generative-replay,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Choi_Dual-Teacher_Class-Incremental_Learning_With_Data-Free_Generative_Replay_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/supplemental/Choi_Dual-Teacher_Class-Incremental_Learning_CVPRW_2021_supplemental.pdf
continual-learning-in-computer-vision,neural-architecture-search-of-deep-priors-towards-continual-learning-without-catastrophic-interference,http://openaccess.thecvf.com/content/CVPR2021W/CLVision/papers/Mundt_Neural_Architecture_Search_of_Deep_Priors_Towards_Continual_Learning_Without_CVPRW_2021_paper.pdf,
omnidirectional-computer-vision-in-research-and-industry,3d-object-detection-from-a-single-fisheye-image-without-a-single-fisheye-training-image,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/papers/Plaut_3D_Object_Detection_From_a_Single_Fisheye_Image_Without_a_CVPRW_2021_paper.pdf,
omnidirectional-computer-vision-in-research-and-industry,omnilayout-room-layout-reconstruction-from-indoor-spherical-panoramas,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/papers/Rao_OmniLayout_Room_Layout_Reconstruction_From_Indoor_Spherical_Panoramas_CVPRW_2021_paper.pdf,
omnidirectional-computer-vision-in-research-and-industry,omniflow-human-omnidirectional-optical-flow,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/papers/Seidel_OmniFlow_Human_Omnidirectional_Optical_Flow_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/supplemental/Seidel_OmniFlow_Human_Omnidirectional_CVPRW_2021_supplemental.zip
omnidirectional-computer-vision-in-research-and-industry,detecting-low-rank-regions-in-omnidirectional-images,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/papers/Kato_Detecting_Low-Rank_Regions_in_Omnidirectional_Images_CVPRW_2021_paper.pdf,
omnidirectional-computer-vision-in-research-and-industry,evaluating-the-impact-of-wide-angle-lens-distortion-on-learning-based-depth-estimation,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/papers/Buquet_Evaluating_the_Impact_of_Wide-Angle_Lens_Distortion_on_Learning-Based_Depth_CVPRW_2021_paper.pdf,
omnidirectional-computer-vision-in-research-and-industry,scaled-360-layouts-revisiting-non-central-panoramas,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/papers/Berenguel-Baeta_Scaled_360_Layouts_Revisiting_Non-Central_Panoramas_CVPRW_2021_paper.pdf,
omnidirectional-computer-vision-in-research-and-industry,panodr-spherical-panorama-diminished-reality-for-indoor-scenes,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/papers/Gkitsas_PanoDR_Spherical_Panorama_Diminished_Reality_for_Indoor_Scenes_CVPRW_2021_paper.pdf,
omnidirectional-computer-vision-in-research-and-industry,pano3d-a-holistic-benchmark-and-a-solid-baseline-for-360deg-depth-estimation,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/papers/Albanis_Pano3D_A_Holistic_Benchmark_and_a_Solid_Baseline_for_360deg_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/supplemental/Albanis_Pano3D_A_Holistic_CVPRW_2021_supplemental.pdf
omnidirectional-computer-vision-in-research-and-industry,fast-solvers-for-minimal-radial-distortion-relative-pose-problems,http://openaccess.thecvf.com/content/CVPR2021W/OmniCV/papers/Oskarsson_Fast_Solvers_for_Minimal_Radial_Distortion_Relative_Pose_Problems_CVPRW_2021_paper.pdf,
computer-vision-for-microscopy-image-analysis,x-net-with-different-loss-functions-for-cell-image-segmentation,http://openaccess.thecvf.com/content/CVPR2021W/CVMI/papers/Fujii_X-Net_With_Different_Loss_Functions_for_Cell_Image_Segmentation_CVPRW_2021_paper.pdf,
computer-vision-for-microscopy-image-analysis,quantifying-variability-in-microscopy-image-analyses-for-covid-19-drug-discovery,http://openaccess.thecvf.com/content/CVPR2021W/CVMI/papers/Simon_Quantifying_Variability_in_Microscopy_Image_Analyses_for_COVID-19_Drug_Discovery_CVPRW_2021_paper.pdf,
computer-vision-for-microscopy-image-analysis,hierarchical-spatial-pyramid-network-for-cervical-precancerous-segmentation-by-reconstructing-deep-segmentation-networks,http://openaccess.thecvf.com/content/CVPR2021W/CVMI/papers/Meng_Hierarchical_Spatial_Pyramid_Network_for_Cervical_Precancerous_Segmentation_by_Reconstructing_CVPRW_2021_paper.pdf,
computer-vision-for-microscopy-image-analysis,3d-fiber-segmentation-with-deep-center-regression-and-geometric-clustering,http://openaccess.thecvf.com/content/CVPR2021W/CVMI/papers/Aguilar_3D_Fiber_Segmentation_With_Deep_Center_Regression_and_Geometric_Clustering_CVPRW_2021_paper.pdf,
computer-vision-for-microscopy-image-analysis,learning-melanocytic-proliferation-segmentation-in-histopathology-images-from-imperfect-annotations,http://openaccess.thecvf.com/content/CVPR2021W/CVMI/papers/Liu_Learning_Melanocytic_Proliferation_Segmentation_in_Histopathology_Images_From_Imperfect_Annotations_CVPRW_2021_paper.pdf,
computer-vision-for-microscopy-image-analysis,rcnn-slicenet-a-slice-and-cluster-approach-for-nuclei-centroid-detection-in-three-dimensional-fluorescence-microscopy-images,http://openaccess.thecvf.com/content/CVPR2021W/CVMI/papers/Wu_RCNN-SliceNet_A_Slice_and_Cluster_Approach_for_Nuclei_Centroid_Detection_CVPRW_2021_paper.pdf,
computer-vision-for-microscopy-image-analysis,a-joint-spatial-and-magnification-based-attention-framework-for-large-scale-histopathology-classification,http://openaccess.thecvf.com/content/CVPR2021W/CVMI/papers/Zhang_A_Joint_Spatial_and_Magnification_Based_Attention_Framework_for_Large_CVPRW_2021_paper.pdf,
computer-vision-for-microscopy-image-analysis,unsupervised-detection-of-cancerous-regions-in-histology-imagery-using-image-to-image-translation,http://openaccess.thecvf.com/content/CVPR2021W/CVMI/papers/Stepec_Unsupervised_Detection_of_Cancerous_Regions_in_Histology_Imagery_Using_Image-to-Image_CVPRW_2021_paper.pdf,
computer-vision-for-physiological-measurement,combining-magnification-and-measurement-for-non-contact-cardiac-monitoring,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/papers/Nowara_Combining_Magnification_and_Measurement_for_Non-Contact_Cardiac_Monitoring_CVPRW_2021_paper.pdf,
computer-vision-for-physiological-measurement,an-infrared-thermography-model-enabling-remote-body-temperature-screening-up-to-10-meters,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/papers/Chin_An_Infrared_Thermography_Model_Enabling_Remote_Body_Temperature_Screening_Up_CVPRW_2021_paper.pdf,
computer-vision-for-physiological-measurement,a-lstm-based-realtime-signal-quality-assessment-for-photoplethysmogram-and-remote-photoplethysmogram,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/papers/Gao_A_LSTM-Based_Realtime_Signal_Quality_Assessment_for_Photoplethysmogram_and_Remote_CVPRW_2021_paper.pdf,
computer-vision-for-physiological-measurement,towards-automated-and-marker-less-parkinson-disease-assessment-predicting-updrs-scores-using-sit-stand-videos,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/papers/Mehta_Towards_Automated_and_Marker-Less_Parkinson_Disease_Assessment_Predicting_UPDRS_Scores_CVPRW_2021_paper.pdf,
computer-vision-for-physiological-measurement,oxygen-saturation-estimation-based-on-optimal-band-selection-from-multi-band-video,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/papers/Takahashi_Oxygen_Saturation_Estimation_Based_on_Optimal_Band_Selection_From_Multi-Band_CVPRW_2021_paper.pdf,
computer-vision-for-physiological-measurement,assessment-of-deep-learning-based-blood-pressure-prediction-from-ppg-and-rppg-signals,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/papers/Schrumpf_Assessment_of_Deep_Learning_Based_Blood_Pressure_Prediction_From_PPG_CVPRW_2021_paper.pdf,
computer-vision-for-physiological-measurement,nose-breathing-or-mouth-breathing-a-thermography-based-new-measurement-for-sleep-monitoring,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/papers/Huang_Nose_Breathing_or_Mouth_Breathing_A_Thermography-Based_New_Measurement_for_CVPRW_2021_paper.pdf,
computer-vision-for-physiological-measurement,improving-accuracy-of-respiratory-rate-estimation-by-restoring-high-resolution-features-with-transformers-and-recursive-convolutional-models,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/papers/Kwasniewska_Improving_Accuracy_of_Respiratory_Rate_Estimation_by_Restoring_High_Resolution_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/supplemental/Kwasniewska_Improving_Accuracy_of_CVPRW_2021_supplemental.pdf
computer-vision-for-physiological-measurement,markerless-camera-based-vertical-jump-height-measurement-using-openpose,http://openaccess.thecvf.com/content/CVPR2021W/CVPM/papers/Webering_Markerless_Camera-Based_Vertical_Jump_Height_Measurement_Using_OpenPose_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,dressing-in-order-recurrent-person-image-generation-for-pose-transfer-virtual-try-on-and-outfit-editing,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Cui_Dressing_in_Order_Recurrent_Person_Image_Generation_for_Pose_Transfer_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,modeling-fashion-compatibility-with-explanation-by-using-bidirectional-lstm,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Kaicheng_Modeling_Fashion_Compatibility_With_Explanation_by_Using_Bidirectional_LSTM_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,localized-triplet-loss-for-fine-grained-fashion-image-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/DInnocente_Localized_Triplet_Loss_for_Fine-Grained_Fashion_Image_Retrieval_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,differentiable-rendering-based-pose-conditioned-human-image-generation,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Horiuchi_Differentiable_Rendering-Based_Pose-Conditioned_Human_Image_Generation_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,effectively-leveraging-attributes-for-visual-similarity,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Mishra_Effectively_Leveraging_Attributes_for_Visual_Similarity_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,indofashion-apparel-classification-for-indian-ethnic-clothes,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Rajput_IndoFashion_Apparel_Classification_for_Indian_Ethnic_Clothes_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,a-study-on-the-relative-importance-of-convolutional-neural-networks-in-visually-aware-recommender-systems,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Deldjoo_A_Study_on_the_Relative_Importance_of_Convolutional_Neural_Networks_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,surprising-image-compositions,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Sbai_Surprising_Image_Compositions_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,where-are-my-clothes-a-multi-level-approach-for-evaluating-deep-instance-segmentation-architectures-on-fashion-images,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Jouanneau_Where_Are_My_Clothes_A_Multi-Level_Approach_for_Evaluating_Deep_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,scalable-and-explainable-outfit-generation,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Lorbert_Scalable_and_Explainable_Outfit_Generation_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,line-art-colorization-with-concatenated-spatial-attention,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Yuan_Line_Art_Colorization_With_Concatenated_Spatial_Attention_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,explainable-noisy-label-flipping-for-multi-label-fashion-image-classification,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Ferreira_Explainable_Noisy_Label_Flipping_for_Multi-Label_Fashion_Image_Classification_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,leveraging-style-and-content-features-for-text-conditioned-image-retrieval,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Chawla_Leveraging_Style_and_Content_Features_for_Text_Conditioned_Image_Retrieval_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,afrifashion1600-a-contemporary-african-fashion-dataset-for-computer-vision,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Oyewusi_AFRIFASHION1600_A_Contemporary_African_Fashion_Dataset_for_Computer_Vision_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,fine-grained-visual-attribute-extraction-from-fashion-wear,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Parekh_Fine-Grained_Visual_Attribute_Extraction_From_Fashion_Wear_CVPRW_2021_paper.pdf,
computer-vision-for-fashion-art-and-design,clip-art-contrastive-pre-training-for-fine-grained-art-classification,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Conde_CLIP-Art_Contrastive_Pre-Training_for_Fine-Grained_Art_Classification_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/supplemental/Conde_CLIP-Art_Contrastive_Pre-Training_CVPRW_2021_supplemental.pdf
computer-vision-for-fashion-art-and-design,deep-graphics-encoder-for-real-time-video-makeup-synthesis-from-example,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Kips_Deep_Graphics_Encoder_for_Real-Time_Video_Makeup_Synthesis_From_Example_CVPRW_2021_paper.pdf,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/supplemental/Kips_Deep_Graphics_Encoder_CVPRW_2021_supplemental.pdf
computer-vision-for-fashion-art-and-design,color-me-good-branding-in-the-coloring-style-of-movie-posters,http://openaccess.thecvf.com/content/CVPR2021W/CVFAD/papers/Agrawal_Color_Me_Good_Branding_in_the_Coloring_Style_of_Movie_CVPRW_2021_paper.pdf,
ai-city-challenge,box-level-tube-tracking-and-refinement-for-vehicles-anomaly-detection,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Wu_Box-Level_Tube_Tracking_and_Refinement_for_Vehicles_Anomaly_Detection_CVPRW_2021_paper.pdf,
ai-city-challenge,dual-modality-vehicle-anomaly-detection-via-bilateral-trajectory-tracing,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Chen_Dual-Modality_Vehicle_Anomaly_Detection_via_Bilateral_Trajectory_Tracing_CVPRW_2021_paper.pdf,
ai-city-challenge,tracklet-refined-multi-camera-tracking-based-on-balanced-cross-domain-re-identification-for-vehicles,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Yang_Tracklet-Refined_Multi-Camera_Tracking_Based_on_Balanced_Cross-Domain_Re-Identification_for_Vehicles_CVPRW_2021_paper.pdf,
ai-city-challenge,a-multi-camera-vehicle-tracking-system-based-on-city-scale-vehicle-re-id-and-spatial-temporal-information,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Wu_A_Multi-Camera_Vehicle_Tracking_System_Based_on_City-Scale_Vehicle_Re-ID_CVPRW_2021_paper.pdf,
ai-city-challenge,progressive-data-mining-and-adaptive-weighted-multi-model-ensemble-for-vehicle-re-identification,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Sun_Progressive_Data_Mining_and_Adaptive_Weighted_Multi-Model_Ensemble_for_Vehicle_CVPRW_2021_paper.pdf,
ai-city-challenge,all-you-can-embed-natural-language-based-vehicle-retrieval-with-spatio-temporal-transformers,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Scribano_All_You_Can_Embed_Natural_Language_Based_Vehicle_Retrieval_With_CVPRW_2021_paper.pdf,
ai-city-challenge,tiny-pirate-a-tiny-model-with-parallelized-intelligence-for-real-time-analysis-as-a-traffic-counter,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Ha_Tiny-PIRATE_A_Tiny_Model_With_Parallelized_Intelligence_for_Real-Time_Analysis_CVPRW_2021_paper.pdf,
ai-city-challenge,a-strong-baseline-for-vehicle-re-identification,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Huynh_A_Strong_Baseline_for_Vehicle_Re-Identification_CVPRW_2021_paper.pdf,
ai-city-challenge,a-robust-mtmc-tracking-system-for-ai-city-challenge-2021,http://openaccess.thecvf.com/content/CVPR2021W/AICity/papers/Ye_A_Robust_MTMC_Tracking_System_for_AI-City_Challenge_2021_CVPRW_2021_paper.pdf,
